GlobalFacilityID,MonthYear,PatientVolume
488495,5/1/2021,1149
21,5/1/2021,1191
2474,5/1/2021,4562
2355,5/1/2021,1314
1240,5/1/2021,4449
2461,5/1/2021,1581
491417,5/1/2021,834
6295,5/1/2021,1291
2563,5/1/2021,3458
3232,5/1/2021,865
469600,5/1/2021,1593
255703,5/1/2021,1258
2336,5/1/2021,1222
11420,5/1/2021,3873
42,5/1/2021,3049
416680,5/1/2021,689
489789,5/1/2021,180
2598,5/1/2021,1870
198,5/1/2021,2955
3228,5/1/2021,838
484309,5/1/2021,1172
4525,5/1/2021,3228
2497,6/1/2021,568
2402,6/1/2021,2097
50,6/1/2021,1560
3326,6/1/2021,1706
2451,6/1/2021,1707
2536,6/1/2021,3322
458224,6/1/2021,393
1463,6/1/2021,5037
3580,6/1/2021,1863
490373,6/1/2021,109
404452,6/1/2021,4023
490124,6/1/2021,942
2341,6/1/2021,422
7560,6/1/2021,1080
5360,6/1/2021,585
2513,6/1/2021,2546
281717,6/1/2021,2095
12,6/1/2021,1261
3382,6/1/2021,916
346,6/1/2021,2534
59237,6/1/2021,1839
9160,6/1/2021,974
99359,6/1/2021,6540
5568,6/1/2021,1712
487006,6/1/2021,2313
416735,6/1/2021,2917
488639,6/1/2021,1904
3458,6/1/2021,397
5359,6/1/2021,1619
351095,6/1/2021,1398
4218,6/1/2021,715
3412,6/1/2021,935
10876,6/1/2021,2946
245,6/1/2021,1807
484365,6/1/2021,10
6182,6/1/2021,480
2534,6/1/2021,3159
484584,6/1/2021,2348
488772,6/1/2021,372
255703,6/1/2021,1218
41,6/1/2021,562
1246,6/1/2021,3422
5813,6/1/2021,1718
2515,6/1/2021,2527
1457,6/1/2021,2176
6149,6/1/2021,4004
5439,6/1/2021,1174
1890,6/1/2021,519
5539,6/1/2021,3270
5572,6/1/2021,1534
488693,6/1/2021,360
364889,6/1/2021,88
2563,6/1/2021,3442
182,6/1/2021,1349
194,6/1/2021,4030
374941,6/1/2021,1699
80,6/1/2021,2371
486844,6/1/2021,547
2424,6/1/2021,1509
168435,6/1/2021,1581
475746,6/1/2021,478
7150,6/1/2021,1310
692,6/1/2021,491
395470,6/1/2021,2076
30588,6/1/2021,2072
3434,6/1/2021,3422
490006,6/1/2021,13
302425,6/1/2021,580
475748,6/1/2021,795
478085,6/1/2021,3102
5886,6/1/2021,2753
2518,6/1/2021,2321
2423,6/1/2021,1691
4904,6/1/2021,810
484360,6/1/2021,93
1499,6/1/2021,2320
1523,6/1/2021,2296
486737,6/1/2021,1694
1796,6/1/2021,1857
7198,6/1/2021,2392
2494,6/1/2021,1118
493632,6/1/2021,4
5645,6/1/2021,2144
3377,6/1/2021,1666
488496,6/1/2021,1135
1428,6/1/2021,1689
1097,6/1/2021,3601
29,6/1/2021,1718
488637,6/1/2021,830
489202,6/1/2021,1225
3314,6/1/2021,3488
6513,6/1/2021,992
2590,6/1/2021,4037
3042,6/1/2021,1545
251935,6/1/2021,379
1441,6/1/2021,1948
491469,6/1/2021,388
4044,6/1/2021,390
9878,6/1/2021,3386
2586,6/1/2021,1775
2528,6/1/2021,1638
6475,6/1/2021,361
227520,6/1/2021,1281
5634,6/1/2021,2883
3559,6/1/2021,735
2572,6/1/2021,2915
2492,6/1/2021,1419
1113,6/1/2021,2032
10267,6/1/2021,1632
5819,6/1/2021,2297
3386,6/1/2021,799
2364,6/1/2021,623
489726,6/1/2021,569
3035,6/1/2021,1349
2392,6/1/2021,1029
6289,6/1/2021,1178
483412,6/1/2021,140
2464,6/1/2021,256
272550,6/1/2021,5387
1163,6/1/2021,2701
6124,6/1/2021,1808
488546,6/1/2021,3183
5719,6/1/2021,2660
8407,6/1/2021,158
217368,6/1/2021,550
484546,6/1/2021,170
5743,6/1/2021,441
5377,6/1/2021,2977
475750,6/1/2021,1525
469600,6/1/2021,1402
2377,6/1/2021,1283
11420,6/1/2021,3843
2491,6/1/2021,1937
2103,6/1/2021,1306
488965,6/1/2021,940
3652,6/1/2021,486
200276,6/1/2021,472
416689,6/1/2021,421
204,6/1/2021,819
8517,6/1/2021,5003
9961,6/1/2021,2996
3228,6/1/2021,956
475747,6/1/2021,6043
469582,6/1/2021,4666
2609,6/1/2021,3781
484309,6/1/2021,1360
2562,6/1/2021,4560
213,6/1/2021,2897
323420,6/1/2021,5311
6114,6/1/2021,1445
187,6/1/2021,1414
45,6/1/2021,809
490914,6/1/2021,583
2372,6/1/2021,1042
3407,6/1/2021,5003
488636,6/1/2021,682
493430,6/1/2021,526
3392,6/1/2021,4978
130573,6/1/2021,2461
1633,6/1/2021,306
1676,6/1/2021,2256
298263,6/1/2021,53
1648,6/1/2021,1933
2474,6/1/2021,4535
3232,6/1/2021,916
205052,6/1/2021,3056
3665,6/1/2021,2187
458223,6/1/2021,250
1406,6/1/2021,3966
489792,6/1/2021,60
2598,6/1/2021,1824
9078,6/1/2021,2401
42,6/1/2021,2878
183768,6/1/2021,697
489595,6/1/2021,1449
2366,6/1/2021,658
489108,6/1/2021,1785
480170,6/1/2021,899
8,6/1/2021,590
4135,6/1/2021,2227
2361,6/1/2021,2409
488495,6/1/2021,1201
483465,6/1/2021,39
6108,6/1/2021,1106
3657,6/1/2021,1741
2602,6/1/2021,2879
476742,6/1/2021,1346
1208,6/1/2021,3345
493936,6/1/2021,66
2312,6/1/2021,901
4502,6/1/2021,1072
1240,6/1/2021,4208
2461,6/1/2021,1598
2557,6/1/2021,1052
6105,6/1/2021,1075
485492,6/1/2021,861
488614,6/1/2021,1115
4524,6/1/2021,565
6295,6/1/2021,1226
1422,6/1/2021,616
4215,6/1/2021,1633
2336,6/1/2021,1184
120936,6/1/2021,215
489789,6/1/2021,153
478082,6/1/2021,1666
487800,6/1/2021,581
475749,6/1/2021,3
6075,6/1/2021,2091
198,6/1/2021,2911
4594,6/1/2021,312
416680,6/1/2021,812
4525,6/1/2021,3326
488739,6/1/2021,2652
21,6/1/2021,1134
5187,6/1/2021,1021
482995,6/1/2021,3680
2355,6/1/2021,1364
487747,6/1/2021,890
1453,6/1/2021,679
1502,6/1/2021,318
6068,6/1/2021,2401
3400,6/1/2021,1345
2435,6/1/2021,1269
74,6/1/2021,2023
328376,6/1/2021,2169
491417,6/1/2021,813
2439,6/1/2021,1441
489668,6/1/2021,685
1198,6/1/2021,1512
5433,6/1/2021,1520
226558,6/1/2021,47
2569,6/1/2021,1194
461391,6/1/2021,1611
36,6/1/2021,585
6702,6/1/2021,2069
2498,6/1/2021,953
6132,6/1/2021,1332
72395,6/1/2021,1876
483471,6/1/2021,2521
435704,6/1/2021,1003
183,6/1/2021,454
487798,6/1/2021,1409
1491,6/1/2021,2409
2541,6/1/2021,2727
249,6/1/2021,3377
490140,6/1/2021,80
1820,6/1/2021,1808
4451,6/1/2021,1994
6487,6/1/2021,1232
3333,6/1/2021,1133
5483,6/1/2021,617
2390,6/1/2021,582
469600,7/1/2021,1671
11420,7/1/2021,3960
3652,7/1/2021,533
2491,7/1/2021,2519
5380,7/1/2021,3882
8517,7/1/2021,5589
204,7/1/2021,881
200276,7/1/2021,421
5433,7/1/2021,1701
9961,7/1/2021,3326
475747,7/1/2021,6914
469582,7/1/2021,5028
323420,7/1/2021,5698
484309,7/1/2021,1328
2609,7/1/2021,4308
213,7/1/2021,3191
480170,7/1/2021,917
6114,7/1/2021,1530
72395,7/1/2021,2082
45,7/1/2021,1046
187,7/1/2021,1651
2361,7/1/2021,2741
493998,7/1/2021,143
490914,7/1/2021,670
2372,7/1/2021,1041
3407,7/1/2021,5589
488636,7/1/2021,644
3392,7/1/2021,5778
130573,7/1/2021,2554
1676,7/1/2021,2280
1648,7/1/2021,1999
298263,7/1/2021,86
3665,7/1/2021,2387
2474,7/1/2021,5198
8816,7/1/2021,282
3232,7/1/2021,1034
1406,7/1/2021,4275
6105,7/1/2021,1076
489792,7/1/2021,54
9078,7/1/2021,3014
42,7/1/2021,3500
458223,7/1/2021,251
183768,7/1/2021,891
3228,7/1/2021,1018
2598,7/1/2021,2309
489108,7/1/2021,1993
2366,7/1/2021,724
3657,7/1/2021,1839
4524,7/1/2021,570
4135,7/1/2021,2431
483465,7/1/2021,39
488495,7/1/2021,1228
2602,7/1/2021,3424
1208,7/1/2021,3637
476742,7/1/2021,1526
493936,7/1/2021,26
2312,7/1/2021,828
1240,7/1/2021,4993
4502,7/1/2021,1138
2557,7/1/2021,1192
2461,7/1/2021,1841
485492,7/1/2021,891
6295,7/1/2021,1381
2528,7/1/2021,2192
488614,7/1/2021,1573
1422,7/1/2021,724
4215,7/1/2021,1730
487800,7/1/2021,640
5365,7/1/2021,2421
488772,7/1/2021,557
2336,7/1/2021,1253
6075,7/1/2021,2260
198,7/1/2021,2875
4594,7/1/2021,329
5813,7/1/2021,1755
416680,7/1/2021,774
226558,7/1/2021,53
4525,7/1/2021,3479
488739,7/1/2021,3376
21,7/1/2021,1334
5187,7/1/2021,1100
482995,7/1/2021,3809
2355,7/1/2021,1404
487747,7/1/2021,937
1453,7/1/2021,794
1502,7/1/2021,310
1097,7/1/2021,4164
183,7/1/2021,508
6068,7/1/2021,2471
2435,7/1/2021,1322
29,7/1/2021,1897
3400,7/1/2021,1498
74,7/1/2021,2734
491417,7/1/2021,1091
328376,7/1/2021,2230
494031,7/1/2021,43
2439,7/1/2021,1543
2569,7/1/2021,1468
120936,7/1/2021,255
489668,7/1/2021,685
2377,7/1/2021,1290
478082,7/1/2021,2047
1198,7/1/2021,1639
416689,7/1/2021,533
493933,7/1/2021,269
493430,7/1/2021,546
404452,7/1/2021,4586
5338,7/1/2021,3845
2341,7/1/2021,436
6702,7/1/2021,2248
2498,7/1/2021,1141
461391,7/1/2021,1841
36,7/1/2021,642
6132,7/1/2021,1363
483471,7/1/2021,2630
2562,7/1/2021,4663
435704,7/1/2021,1234
1491,7/1/2021,2596
487798,7/1/2021,1483
2541,7/1/2021,3061
249,7/1/2021,3629
490140,7/1/2021,77
1820,7/1/2021,1874
4451,7/1/2021,2191
205052,7/1/2021,3491
6487,7/1/2021,1272
3333,7/1/2021,1121
2390,7/1/2021,598
5483,7/1/2021,722
2497,7/1/2021,653
458224,7/1/2021,485
2402,7/1/2021,2033
50,7/1/2021,1580
2536,7/1/2021,3461
245,7/1/2021,1901
3326,7/1/2021,1938
2451,7/1/2021,1849
8804,7/1/2021,1052
1463,7/1/2021,5443
3580,7/1/2021,2038
490373,7/1/2021,122
490124,7/1/2021,1034
5360,7/1/2021,597
2513,7/1/2021,3125
281717,7/1/2021,2059
7560,7/1/2021,1093
12,7/1/2021,1519
3382,7/1/2021,1002
59237,7/1/2021,1933
346,7/1/2021,2746
9160,7/1/2021,1119
99359,7/1/2021,6956
487006,7/1/2021,2927
5568,7/1/2021,1796
416735,7/1/2021,3601
194,7/1/2021,4268
5381,7/1/2021,2055
488639,7/1/2021,1994
486844,7/1/2021,742
351095,7/1/2021,1623
692,7/1/2021,570
4218,7/1/2021,873
3412,7/1/2021,1061
10876,7/1/2021,3261
489789,7/1/2021,231
2534,7/1/2021,3393
484365,7/1/2021,40
6182,7/1/2021,509
41,7/1/2021,640
484584,7/1/2021,2888
255703,7/1/2021,1195
1246,7/1/2021,3796
2515,7/1/2021,3336
1457,7/1/2021,2093
7198,7/1/2021,2830
6149,7/1/2021,4094
8,7/1/2021,597
5439,7/1/2021,1246
1890,7/1/2021,553
374941,7/1/2021,1829
5539,7/1/2021,3896
5572,7/1/2021,1573
364889,7/1/2021,60
488693,7/1/2021,405
182,7/1/2021,1455
3458,7/1/2021,472
80,7/1/2021,2747
5359,7/1/2021,1701
2563,7/1/2021,3906
168435,7/1/2021,1762
2424,7/1/2021,1669
475746,7/1/2021,800
7150,7/1/2021,1321
395470,7/1/2021,2264
3434,7/1/2021,3689
30588,7/1/2021,2261
2586,7/1/2021,1961
490006,7/1/2021,18
302425,7/1/2021,627
475748,7/1/2021,1161
2518,7/1/2021,2686
478085,7/1/2021,3589
5886,7/1/2021,2936
2364,7/1/2021,631
4904,7/1/2021,928
2423,7/1/2021,1655
484360,7/1/2021,77
1499,7/1/2021,2641
6126,7/1/2021,1030
486737,7/1/2021,1756
1796,7/1/2021,1954
2494,7/1/2021,1455
5645,7/1/2021,2359
489595,7/1/2021,1471
493632,7/1/2021,1
1523,7/1/2021,2306
272550,7/1/2021,5611
488496,7/1/2021,1242
1428,7/1/2021,1788
488637,7/1/2021,722
6108,7/1/2021,1142
489202,7/1/2021,1329
494000,7/1/2021,8
3314,7/1/2021,3776
5719,7/1/2021,2875
6513,7/1/2021,1139
2590,7/1/2021,4765
3042,7/1/2021,1619
251935,7/1/2021,463
217368,7/1/2021,579
491469,7/1/2021,388
1441,7/1/2021,2133
4044,7/1/2021,431
9878,7/1/2021,3815
6074,7/1/2021,743
6475,7/1/2021,385
227520,7/1/2021,1509
5634,7/1/2021,3056
3559,7/1/2021,711
1113,7/1/2021,2402
2492,7/1/2021,1713
10267,7/1/2021,1984
2103,7/1/2021,1388
488965,7/1/2021,1174
5819,7/1/2021,2408
3386,7/1/2021,947
2572,7/1/2021,3488
489726,7/1/2021,619
2392,7/1/2021,1112
3035,7/1/2021,1520
6289,7/1/2021,1297
3377,7/1/2021,1997
483412,7/1/2021,161
2464,7/1/2021,265
1163,7/1/2021,2893
488546,7/1/2021,3624
1633,7/1/2021,350
6124,7/1/2021,1868
8407,7/1/2021,153
484546,7/1/2021,171
5743,7/1/2021,515
5377,7/1/2021,3136
475750,7/1/2021,1654
3333,8/1/2021,1283
489202,8/1/2021,2335
3657,8/1/2021,1838
435704,8/1/2021,1604
488495,8/1/2021,1508
1240,8/1/2021,5155
2528,8/1/2021,2275
1198,8/1/2021,1837
488614,8/1/2021,1752
1491,8/1/2021,2918
6295,8/1/2021,1466
2557,8/1/2021,1272
4524,8/1/2021,669
1406,8/1/2021,4586
2366,8/1/2021,746
6126,8/1/2021,1333
2598,8/1/2021,2250
2336,8/1/2021,1304
395470,8/1/2021,2294
478082,8/1/2021,2590
4904,8/1/2021,929
483465,8/1/2021,54
6075,8/1/2021,2522
120936,8/1/2021,265
490914,8/1/2021,916
482995,8/1/2021,4393
36,8/1/2021,708
1453,8/1/2021,1257
6114,8/1/2021,1676
488637,8/1/2021,899
272550,8/1/2021,5708
5719,8/1/2021,3242
3407,8/1/2021,4298
2355,8/1/2021,1524
6124,8/1/2021,2163
5483,8/1/2021,731
8816,8/1/2021,397
251935,8/1/2021,635
2541,8/1/2021,2956
30588,8/1/2021,2260
6487,8/1/2021,1360
490140,8/1/2021,83
3665,8/1/2021,2311
183,8/1/2021,533
494031,8/1/2021,95
490006,8/1/2021,33
200276,8/1/2021,618
302425,8/1/2021,663
2572,8/1/2021,3430
2439,8/1/2021,1862
204,8/1/2021,872
1422,8/1/2021,998
2364,8/1/2021,740
461391,8/1/2021,1821
5433,8/1/2021,1845
11420,8/1/2021,4000
3314,8/1/2021,3313
4594,8/1/2021,349
493933,8/1/2021,353
213,8/1/2021,2792
2494,8/1/2021,1450
72395,8/1/2021,2238
45,8/1/2021,1164
198,8/1/2021,2609
281717,8/1/2021,2298
493430,8/1/2021,650
5539,8/1/2021,4258
5381,8/1/2021,2190
374941,8/1/2021,1644
488693,8/1/2021,487
1676,8/1/2021,2393
205052,8/1/2021,4016
416689,8/1/2021,472
3458,8/1/2021,568
5359,8/1/2021,1710
1820,8/1/2021,2010
4451,8/1/2021,2409
2402,8/1/2021,2086
2390,8/1/2021,717
2341,8/1/2021,469
249,8/1/2021,3400
484584,8/1/2021,2730
2491,8/1/2021,2928
1097,8/1/2021,4472
29,8/1/2021,2066
9160,8/1/2021,1175
490373,8/1/2021,119
2515,8/1/2021,2988
2569,8/1/2021,1285
323420,8/1/2021,5452
2372,8/1/2021,1163
7560,8/1/2021,1203
2498,8/1/2021,1394
404452,8/1/2021,4448
2377,8/1/2021,1342
490124,8/1/2021,1814
6132,8/1/2021,1586
5338,8/1/2021,3607
6702,8/1/2021,2402
6149,8/1/2021,4185
2562,8/1/2021,3750
5568,8/1/2021,1573
59237,8/1/2021,1990
182,8/1/2021,1397
194,8/1/2021,3590
130573,8/1/2021,2791
3382,8/1/2021,1227
488636,8/1/2021,723
493998,8/1/2021,156
99359,8/1/2021,6905
5572,8/1/2021,1686
74,8/1/2021,2691
476742,8/1/2021,1444
364889,8/1/2021,60
5813,8/1/2021,2033
486844,8/1/2021,971
8517,8/1/2021,4298
2424,8/1/2021,1679
41,8/1/2021,635
6068,8/1/2021,2328
2435,8/1/2021,1533
7150,8/1/2021,1749
3400,8/1/2021,1758
4215,8/1/2021,1848
2536,8/1/2021,3406
489792,8/1/2021,81
692,8/1/2021,535
5365,8/1/2021,2581
488772,8/1/2021,561
328376,8/1/2021,2641
80,8/1/2021,2730
487800,8/1/2021,1062
458224,8/1/2021,568
487747,8/1/2021,1128
1502,8/1/2021,330
1457,8/1/2021,2399
5439,8/1/2021,1516
9961,8/1/2021,3037
3580,8/1/2021,2062
2361,8/1/2021,2503
1890,8/1/2021,732
494000,8/1/2021,10
3377,8/1/2021,2097
2464,8/1/2021,242
4525,8/1/2021,3733
6513,8/1/2021,1123
2563,8/1/2021,3683
8407,8/1/2021,54
475746,8/1/2021,1169
3042,8/1/2021,1884
488496,8/1/2021,1210
168435,8/1/2021,1858
5819,8/1/2021,2517
2586,8/1/2021,1864
4044,8/1/2021,492
484546,8/1/2021,206
21,8/1/2021,1267
3434,8/1/2021,3559
255703,8/1/2021,1086
2534,8/1/2021,3452
3035,8/1/2021,1560
416680,8/1/2021,1076
489789,8/1/2021,264
484365,8/1/2021,64
10876,8/1/2021,3498
1246,8/1/2021,3710
7198,8/1/2021,2737
6182,8/1/2021,602
1523,8/1/2021,2503
1163,8/1/2021,2405
4218,8/1/2021,979
5187,8/1/2021,1380
1428,8/1/2021,2049
416735,8/1/2021,4720
2590,8/1/2021,4378
488546,8/1/2021,3978
491469,8/1/2021,406
491417,8/1/2021,1202
8,8/1/2021,790
487798,8/1/2021,2466
217368,8/1/2021,574
50,8/1/2021,1214
489668,8/1/2021,1037
1441,8/1/2021,2314
5377,8/1/2021,3032
483471,8/1/2021,2722
9878,8/1/2021,3624
8804,8/1/2021,1203
475750,8/1/2021,2502
227520,8/1/2021,1560
3559,8/1/2021,866
1463,8/1/2021,5700
475748,8/1/2021,1204
489726,8/1/2021,928
3386,8/1/2021,1188
3326,8/1/2021,1830
10267,8/1/2021,2176
484360,8/1/2021,50
2513,8/1/2021,2558
6289,8/1/2021,1349
226558,8/1/2021,52
5645,8/1/2021,2453
488739,8/1/2021,3837
5360,8/1/2021,755
346,8/1/2021,2788
3232,8/1/2021,1101
2392,8/1/2021,1228
1633,8/1/2021,399
2461,8/1/2021,1897
298263,8/1/2021,51
3412,8/1/2021,1383
5743,8/1/2021,537
12,8/1/2021,1619
2474,8/1/2021,4491
485492,8/1/2021,1286
5634,8/1/2021,2801
1113,8/1/2021,3338
483412,8/1/2021,128
2492,8/1/2021,2065
2497,8/1/2021,805
9078,8/1/2021,2918
2103,8/1/2021,1733
3228,8/1/2021,1038
484309,8/1/2021,1376
488965,8/1/2021,1197
2609,8/1/2021,3412
42,8/1/2021,4756
469600,8/1/2021,1789
489108,8/1/2021,2974
469582,8/1/2021,5222
6108,8/1/2021,1170
475747,8/1/2021,7974
4502,8/1/2021,1349
2602,8/1/2021,3127
1648,8/1/2021,2047
493936,8/1/2021,81
1208,8/1/2021,3662
187,8/1/2021,1572
3392,8/1/2021,6203
6074,8/1/2021,912
6475,8/1/2021,388
245,8/1/2021,2052
5380,8/1/2021,3721
4135,8/1/2021,2523
2312,8/1/2021,1018
488639,8/1/2021,2503
6105,8/1/2021,1280
458223,8/1/2021,305
489595,8/1/2021,1432
2518,8/1/2021,2390
478085,8/1/2021,3772
351095,8/1/2021,1632
3652,8/1/2021,569
2451,8/1/2021,1877
1499,8/1/2021,3341
487006,8/1/2021,2495
5886,8/1/2021,3342
1796,8/1/2021,1725
2423,8/1/2021,1671
183768,8/1/2021,998
486737,8/1/2021,1994
480170,8/1/2021,1466
2572,9/1/2021,2641
5743,9/1/2021,503
6487,9/1/2021,1079
5365,9/1/2021,2218
488772,9/1/2021,538
483412,9/1/2021,109
6132,9/1/2021,1682
80,9/1/2021,2295
1422,9/1/2021,700
2364,9/1/2021,648
493933,9/1/2021,298
490006,9/1/2021,26
3314,9/1/2021,3183
487747,9/1/2021,911
6702,9/1/2021,1935
2515,9/1/2021,2342
4594,9/1/2021,374
302425,9/1/2021,669
364889,9/1/2021,73
488693,9/1/2021,461
5439,9/1/2021,1247
5539,9/1/2021,3683
272550,9/1/2021,5647
41,9/1/2021,532
374941,9/1/2021,1567
5813,9/1/2021,1810
74,9/1/2021,2281
5719,9/1/2021,2785
4451,9/1/2021,2293
494031,9/1/2021,63
6124,9/1/2021,1930
4215,9/1/2021,1748
183,9/1/2021,491
2390,9/1/2021,796
2541,9/1/2021,2565
2424,9/1/2021,1495
490140,9/1/2021,95
487800,9/1/2021,1003
478082,9/1/2021,1898
458224,9/1/2021,458
2497,9/1/2021,630
328376,9/1/2021,2545
2492,9/1/2021,1647
351095,9/1/2021,1679
9160,9/1/2021,993
487006,9/1/2021,1747
1502,9/1/2021,279
6075,9/1/2021,2812
3382,9/1/2021,1016
120936,9/1/2021,251
59237,9/1/2021,1815
346,9/1/2021,2542
404452,9/1/2021,4045
490124,9/1/2021,1223
2341,9/1/2021,398
281717,9/1/2021,2194
5568,9/1/2021,1612
5381,9/1/2021,1948
99359,9/1/2021,6471
3412,9/1/2021,991
6068,9/1/2021,2200
12,9/1/2021,1303
2402,9/1/2021,1877
2435,9/1/2021,1143
3400,9/1/2021,1373
2536,9/1/2021,3091
489792,9/1/2021,107
692,9/1/2021,561
484365,9/1/2021,47
2534,9/1/2021,3158
3035,9/1/2021,1545
2366,9/1/2021,663
8804,9/1/2021,1096
227520,9/1/2021,1468
489726,9/1/2021,802
1457,9/1/2021,1870
10267,9/1/2021,1697
3559,9/1/2021,800
6182,9/1/2021,548
3580,9/1/2021,1908
1246,9/1/2021,3246
2361,9/1/2021,1879
1406,9/1/2021,3626
1890,9/1/2021,666
182,9/1/2021,1317
194,9/1/2021,3364
416735,9/1/2021,4496
130573,9/1/2021,3175
2464,9/1/2021,226
486844,9/1/2021,868
5572,9/1/2021,1479
475746,9/1/2021,1694
476742,9/1/2021,1401
484546,9/1/2021,182
7150,9/1/2021,1522
1097,9/1/2021,3771
5377,9/1/2021,2722
5819,9/1/2021,2325
4524,9/1/2021,705
29,9/1/2021,1790
493998,9/1/2021,160
50,9/1/2021,1290
5645,9/1/2021,2034
6149,9/1/2021,4270
484584,9/1/2021,2273
395470,9/1/2021,2255
490373,9/1/2021,208
168435,9/1/2021,1579
6126,9/1/2021,1062
7198,9/1/2021,2283
10876,9/1/2021,3268
2494,9/1/2021,910
475748,9/1/2021,1249
3326,9/1/2021,1618
5360,9/1/2021,728
2513,9/1/2021,2116
484360,9/1/2021,150
4218,9/1/2021,1003
7560,9/1/2021,993
3042,9/1/2021,1943
2590,9/1/2021,3873
4904,9/1/2021,937
488496,9/1/2021,1081
1428,9/1/2021,1483
488637,9/1/2021,866
4044,9/1/2021,495
2528,9/1/2021,1534
1463,9/1/2021,4577
488614,9/1/2021,1405
3458,9/1/2021,458
5359,9/1/2021,1543
251935,9/1/2021,383
491469,9/1/2021,399
1441,9/1/2021,1488
2586,9/1/2021,1884
30588,9/1/2021,2198
489202,9/1/2021,1673
489595,9/1/2021,1353
9078,9/1/2021,2453
6289,9/1/2021,1314
2518,9/1/2021,1921
475750,9/1/2021,2121
249,9/1/2021,3011
5338,9/1/2021,3156
489108,9/1/2021,2238
42,9/1/2021,2902
5886,9/1/2021,2899
2498,9/1/2021,884
2569,9/1/2021,273
1113,9/1/2021,2418
226558,9/1/2021,56
488546,9/1/2021,3565
3386,9/1/2021,970
183768,9/1/2021,957
4502,9/1/2021,1403
1208,9/1/2021,3218
9878,9/1/2021,3112
485492,9/1/2021,1346
487798,9/1/2021,1892
483471,9/1/2021,2887
1163,9/1/2021,2181
2312,9/1/2021,922
217368,9/1/2021,632
489668,9/1/2021,982
6108,9/1/2021,1337
5634,9/1/2021,2862
6105,9/1/2021,1288
1820,9/1/2021,1968
2461,9/1/2021,1576
2491,9/1/2021,1535
2103,9/1/2021,1393
478085,9/1/2021,3405
1499,9/1/2021,2158
3434,9/1/2021,3294
8,9/1/2021,613
469582,9/1/2021,5728
1523,9/1/2021,2126
323420,9/1/2021,4835
488965,9/1/2021,910
2609,9/1/2021,3318
9961,9/1/2021,2821
2423,9/1/2021,1502
486737,9/1/2021,1750
2562,9/1/2021,3848
2372,9/1/2021,1092
2377,9/1/2021,1216
1796,9/1/2021,1641
488636,9/1/2021,799
6513,9/1/2021,1102
1633,9/1/2021,422
2392,9/1/2021,998
3377,9/1/2021,1870
187,9/1/2021,1469
1676,9/1/2021,2351
493430,9/1/2021,849
494000,9/1/2021,14
3652,9/1/2021,551
3392,9/1/2021,5160
8517,9/1/2021,4089
205052,9/1/2021,3285
6074,9/1/2021,805
8407,9/1/2021,111
416689,9/1/2021,472
6475,9/1/2021,332
298263,9/1/2021,42
3665,9/1/2021,1791
2451,9/1/2021,1549
6295,9/1/2021,1361
458223,9/1/2021,247
2439,9/1/2021,1417
2598,9/1/2021,1776
493936,9/1/2021,145
461391,9/1/2021,1529
72395,9/1/2021,1865
3407,9/1/2021,4089
475747,9/1/2021,6748
3333,9/1/2021,1330
480170,9/1/2021,1418
36,9/1/2021,608
5433,9/1/2021,1468
1491,9/1/2021,1955
435704,9/1/2021,1519
488495,9/1/2021,1250
2602,9/1/2021,2464
1648,9/1/2021,2172
245,9/1/2021,1883
8816,9/1/2021,401
5380,9/1/2021,3230
1198,9/1/2021,1534
5483,9/1/2021,727
3657,9/1/2021,1588
4135,9/1/2021,2561
488639,9/1/2021,2874
1240,9/1/2021,4002
2557,9/1/2021,1041
489789,9/1/2021,195
200276,9/1/2021,677
255703,9/1/2021,1070
3228,9/1/2021,969
416680,9/1/2021,1227
11420,9/1/2021,3721
488739,9/1/2021,3059
2355,9/1/2021,1462
484309,9/1/2021,1286
204,9/1/2021,786
213,9/1/2021,2588
2336,9/1/2021,1137
45,9/1/2021,826
198,9/1/2021,2444
6114,9/1/2021,1575
483465,9/1/2021,35
469600,9/1/2021,1576
3232,9/1/2021,946
4525,9/1/2021,3547
482995,9/1/2021,3780
1453,9/1/2021,795
5187,9/1/2021,1313
2563,9/1/2021,3216
2474,9/1/2021,3768
21,9/1/2021,1037
490914,9/1/2021,744
491417,9/1/2021,914
2103,10/1/2021,1212
489595,10/1/2021,1297
6289,10/1/2021,1148
9078,10/1/2021,2398
475750,10/1/2021,1920
249,10/1/2021,3169
5338,10/1/2021,3170
489108,10/1/2021,2214
42,10/1/2021,2830
488965,10/1/2021,851
2498,10/1/2021,850
2569,10/1/2021,1076
2377,10/1/2021,1129
226558,10/1/2021,34
1113,10/1/2021,2189
488546,10/1/2021,3221
2392,10/1/2021,961
1633,10/1/2021,381
183768,10/1/2021,889
3386,10/1/2021,861
1208,10/1/2021,3159
4502,10/1/2021,1319
485492,10/1/2021,949
483471,10/1/2021,3064
487798,10/1/2021,1652
1163,10/1/2021,1980
2312,10/1/2021,760
217368,10/1/2021,574
489668,10/1/2021,616
6105,10/1/2021,1146
5634,10/1/2021,2901
1820,10/1/2021,1930
2461,10/1/2021,1538
2491,10/1/2021,1521
2518,10/1/2021,2329
478085,10/1/2021,3339
3434,10/1/2021,3429
1499,10/1/2021,2276
469582,10/1/2021,5176
1523,10/1/2021,2086
323420,10/1/2021,4690
2609,10/1/2021,3575
5886,10/1/2021,2399
2423,10/1/2021,1394
9961,10/1/2021,2621
2361,10/1/2021,2369
